codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1865,1711,30,214,1824,1587,30,176
2800209,Aquidabã,17185,16261,210,2028,15613,12666,212,1612
2800308,Aracaju,541450,516038,12715,77549,511350,442730,12589,68166
2800407,Arauá,7678,7137,100,900,8406,6469,102,661
2800506,Areia Branca,14126,12890,185,1434,14397,12439,198,978
2800605,Barra dos Coqueiros,23381,22173,845,3102,23823,18212,967,1702
2800670,Boquim,21302,19697,255,2953,19020,16770,252,2392
2800704,Brejo Grande,6076,5516,75,506,6050,4525,75,318
2801009,Campo do Brito,14311,13276,175,2219,13648,10881,175,1491
2801108,Canhoba,3130,2887,40,391,3086,2290,40,64
2801207,Canindé de São Francisco,21984,19737,275,1813,21032,15522,275,1112
2801306,Capela,26273,23645,315,2834,22960,17795,357,1789
2801405,Carira,16713,15561,195,2361,16042,12432,194,1691
2801504,Carmópolis,11696,10321,155,793,10454,7872,155,588
2801603,Cedro de São João,4558,4201,60,674,4320,3745,60,659
2801702,Cristinápolis,13539,12895,165,1446,12791,9937,165,970
2801900,Cumbe,3251,3004,45,503,3142,2823,45,388
2802007,Divina Pastora,3800,3456,50,438,3462,3099,50,521
2802106,Estância,52712,48599,2500,6419,48957,37823,2510,3587
2802205,Feira Nova,4455,4120,55,553,4190,3315,57,311
2802304,Frei Paulo,11901,10501,150,1498,11945,9755,150,1177
2802403,Gararu,8910,8357,120,1102,8766,7270,115,571
2802502,General Maynard,2514,2323,35,319,2362,2215,35,326
2802601,Gracho Cardoso,4575,4263,65,750,4976,4135,71,622
2802700,Ilha das Flores,6313,5727,80,710,6146,4767,80,574
2802809,Indiaroba,12772,11521,145,1153,12247,9612,147,793
2802908,Itabaiana,72790,66801,2400,10121,74365,62345,2519,6655
2803005,Itabaianinha,31918,29167,370,3475,30439,25092,370,2112
2803104,Itabi,4016,3749,55,623,3892,3355,56,459
2803203,Itaporanga d'Ajuda,26192,24579,330,2647,26079,20907,330,2282
2803302,Japaratuba,13606,12136,175,1557,12908,11289,175,1227
2803401,Japoatã,10075,9228,135,1035,9844,7246,154,466
2803500,Lagarto,82578,76608,2500,12280,80709,68489,2510,7280
2803609,Laranjeiras,22640,20838,490,2018,23019,18373,502,1354
2803708,Macambira,5455,4965,70,900,5613,4721,70,706
2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2803906,Malhador,9830,9086,120,1118,9292,7689,119,914
2804003,Maruim,12847,11779,165,1293,11736,9211,165,1081
2804102,Moita Bonita,9038,8664,125,1480,9044,7959,138,1210
2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10597,7853,135,716
2804300,Muribeca,5934,5776,75,616,6049,5314,75,552
2804409,Neópolis,14082,13148,175,1716,12619,9827,175,1299
2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6906,6393,111,617
2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27970,23482,968,2122
2804607,Nossa Senhora das Dores,20898,19321,245,2845,21403,16876,245,2068
2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5237,4067,53,423
2804805,Nossa Senhora do Socorro,138649,127562,4100,11482,134211,108639,4175,9483
2804904,Pacatuba,10807,10029,130,1298,10267,8656,136,918
2805000,Pedra Mole,2396,2225,40,336,2287,2033,42,289
2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2805208,Pinhão,5644,4967,65,715,4832,4318,73,764
2805307,Pirambu,7064,6152,80,1170,7008,5849,80,612
2805406,Poço Redondo,24435,22070,280,2744,23099,17392,280,2029
2805505,Poço Verde,19352,18343,210,2533,17524,15191,206,1859
2805604,Porto da Folha,21203,19436,265,2544,20395,18405,268,2116
2805703,Propriá,22800,21047,255,2791,22285,18640,258,1792
2805802,Riachão do Dantas,15376,14238,185,1944,14453,11931,183,1126
2805901,Riachuelo,7245,6445,100,767,6986,5408,100,598
2806008,Ribeirópolis,14700,13670,200,2162,13870,12396,197,1943
2806107,Rosário do Catete,8136,7582,105,885,7877,6618,111,617
2806206,Salgado,15345,14146,200,2001,15045,12077,200,1371
2806305,Santa Luzia do Itanhy,10320,9735,120,916,10152,7650,114,513
2806404,Santana do São Francisco,5613,5418,85,487,5240,4391,85,516
2806503,Santa Rosa de Lima,3334,3230,35,425,3063,2712,35,407
2806602,Santo Amaro das Brotas,8854,8389,125,1016,8601,7453,125,966
2806701,São Cristóvão,68844,62882,2385,5912,67539,51099,2384,1999
2806800,São Domingos,8729,7987,110,1127,7769,6682,107,1025
2806909,São Francisco,2982,2748,40,320,2525,2278,40,339
2807006,São Miguel do Aleixo,3164,3020,40,522,3092,2473,54,310
2807105,Simão Dias,32202,30263,1050,4215,31220,24679,1078,2928
2807204,Siriri,6412,5796,75,822,6094,5309,75,770
2807303,Telha,2493,2303,45,323,2425,1953,46,272
2807402,Tobias Barreto,39736,33578,1160,4928,38316,32418,1187,3364
2807501,Tomar do Geru,10403,9491,135,786,8799,6734,139,574
2807600,Umbaúba,19447,17731,240,1840,17694,13356,237,1020
