codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,950,306,0,0,926,249,0,0
2800209,Aquidabã,6808,2964,0,0,6185,2386,0,0
2800308,Aracaju,233969,93970,0,0,219528,66717,0,0
2800407,Arauá,2715,1082,0,0,2675,1077,0,0
2800506,Areia Branca,5400,1701,0,0,5274,1529,0,0
2800605,Barra dos Coqueiros,8518,3605,0,0,8015,2893,0,0
2800670,Boquim,7876,3436,0,0,7721,3052,0,0
2800704,Brejo Grande,2833,628,0,0,2382,531,0,0
2801009,Campo do Brito,5336,2325,0,0,5061,2040,0,0
2801108,Canhoba,1140,458,0,0,1043,403,0,0
2801207,Canindé de São Francisco,6121,1975,0,0,6439,1896,0,0
2801306,Capela,9906,3563,0,0,9202,2426,0,0
2801405,Carira,6230,2812,0,0,6782,2702,0,0
2801504,Carmópolis,3300,1081,0,0,3237,739,0,0
2801603,Cedro de São João,1949,839,0,0,1935,836,0,0
2801702,Cristinápolis,4270,2037,0,0,4124,1733,0,0
2801900,Cumbe,1473,534,0,0,1475,518,0,0
2802007,Divina Pastora,1390,500,0,0,1287,493,0,0
2802106,Estância,21375,8448,0,0,19430,5673,0,0
2802205,Feira Nova,1578,623,0,0,1453,562,0,0
2802304,Frei Paulo,4476,1675,0,0,4566,1582,0,0
2802403,Gararu,3156,1368,0,0,2725,1206,0,0
2802502,General Maynard,947,392,0,0,997,376,0,0
2802601,Gracho Cardoso,1877,823,0,0,1978,793,0,0
2802700,Ilha das Flores,2505,792,0,0,2304,745,0,0
2802809,Indiaroba,3958,1452,0,0,3523,1240,0,0
2802908,Itabaiana,27982,9951,0,0,27879,7638,0,0
2803005,Itabaianinha,10638,3851,0,0,10715,3743,0,0
2803104,Itabi,1768,703,0,0,1655,670,0,0
2803203,Itaporanga d'Ajuda,8139,3716,0,0,7760,3214,0,0
2803302,Japaratuba,5580,2250,0,0,5495,1928,0,0
2803401,Japoatã,4172,1395,0,0,3502,1219,0,0
2803500,Lagarto,35268,13240,0,0,34419,11185,0,0
2803609,Laranjeiras,9543,2515,0,0,9106,2277,0,0
2803708,Macambira,2138,935,0,0,2272,916,0,0
2803807,Malhada dos Bois,962,547,0,0,1041,380,0,0
2803906,Malhador,3551,1316,0,0,3479,1157,0,0
2804003,Maruim,3788,1561,0,0,3812,1285,0,0
2804102,Moita Bonita,3890,1945,0,0,4002,1642,0,0
2804201,Monte Alegre de Sergipe,3401,1578,0,0,4088,1337,0,0
2804300,Muribeca,2063,1021,0,0,2045,844,0,0
2804409,Neópolis,5507,2366,0,0,4784,1905,0,0
2804458,Nossa Senhora Aparecida,2892,1364,0,0,3040,1329,0,0
2804508,Nossa Senhora da Glória,10654,3881,0,0,9525,2993,0,0
2804607,Nossa Senhora das Dores,7599,3079,0,0,7111,2696,0,0
2804706,Nossa Senhora de Lourdes,2015,891,0,0,2019,758,0,0
2804805,Nossa Senhora do Socorro,43212,15885,0,0,41677,12832,0,0
2804904,Pacatuba,3510,1349,0,0,3609,1270,0,0
2805000,Pedra Mole,972,379,0,0,971,351,0,0
2805109,Pedrinhas,2438,1053,0,0,2452,973,0,0
2805208,Pinhão,2022,931,0,0,1961,883,0,0
2805307,Pirambu,2751,986,0,0,2823,843,0,0
2805406,Poço Redondo,8167,3126,0,0,8214,3291,0,0
2805505,Poço Verde,7625,3541,0,0,7627,3154,0,0
2805604,Porto da Folha,7935,3237,0,0,7917,3097,0,0
2805703,Propriá,9361,3343,0,0,9812,2783,0,0
2805802,Riachão do Dantas,5527,2313,0,0,5568,2139,0,0
2805901,Riachuelo,2789,1000,0,0,2626,926,0,0
2806008,Ribeirópolis,5756,2443,0,0,5996,2306,0,0
2806107,Rosário do Catete,2710,984,0,0,2612,891,0,0
2806206,Salgado,5790,2277,0,0,5744,2100,0,0
2806305,Santa Luzia do Itanhy,5537,1016,0,0,4526,917,0,0
2806503,Santa Rosa de Lima,1189,547,0,0,1190,515,0,0
2806404,Santana do São Francisco,1666,612,0,0,1712,580,0,0
2806602,Santo Amaro das Brotas,2999,1654,0,0,2981,1403,0,0
2806701,São Cristóvão,29322,7432,0,0,28483,6911,0,0
2806800,São Domingos,3212,1347,0,0,3243,1269,0,0
2806909,São Francisco,1007,419,0,0,941,406,0,0
2807006,São Miguel do Aleixo,1263,599,0,0,1290,513,0,0
2807105,Simão Dias,12563,5390,0,0,12962,4689,0,0
2807204,Siriri,2450,973,0,0,2435,915,0,0
2807303,Telha,882,369,0,0,900,367,0,0
2807402,Tobias Barreto,16781,6538,0,0,16241,5978,0,0
2807501,Tomar do Geru,3309,1336,0,0,3208,1154,0,0
2807600,Umbaúba,6806,2238,0,0,6813,2116,0,0
