codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1901,1741,30,277,1839,1642,30,254
2800209,Aquidabã,17185,16261,210,2103,15781,13638,212,1930
2800308,Aracaju,550450,524024,12715,100775,516351,463485,12589,86182
2800407,Arauá,7816,7257,100,935,8488,7160,102,1057
2800506,Areia Branca,14396,13118,185,1852,14776,13453,198,1411
2800605,Barra dos Coqueiros,23381,22557,845,5367,24224,20051,967,2294
2800670,Boquim,21638,20039,255,3667,19395,17593,252,3064
2800704,Brejo Grande,6208,5618,75,855,6126,4716,75,459
2801009,Campo do Brito,14557,13534,175,3335,13976,11791,175,1842
2801108,Canhoba,3130,2887,40,411,3125,2409,40,228
2801207,Canindé de São Francisco,22494,20675,275,2885,21718,18699,275,2149
2801306,Capela,27449,24077,315,3616,25765,21265,357,2743
2801405,Carira,16713,15561,195,2431,16310,13690,194,2142
2801504,Carmópolis,11696,10321,155,848,10636,8766,155,848
2801603,Cedro de São João,4558,4201,60,694,4337,3919,60,810
2801702,Cristinápolis,13539,12895,165,1795,13067,11177,165,1249
2801900,Cumbe,3305,3052,45,673,3201,2968,45,464
2802007,Divina Pastora,3800,3516,50,710,3485,3302,50,649
2802106,Estância,53678,48599,2500,9999,49753,43454,2510,5837
2802205,Feira Nova,4455,4120,55,573,4333,3704,57,395
2802304,Frei Paulo,11901,10501,150,2010,12181,10231,150,1632
2802403,Gararu,8910,8357,120,1142,8883,7772,115,828
2802502,General Maynard,2562,2359,35,490,2379,2280,35,412
2802601,Gracho Cardoso,4647,4341,65,926,5016,4323,71,763
2802700,Ilha das Flores,6439,5835,80,895,6255,5031,80,713
2802809,Indiaroba,12772,11521,145,1485,12352,10728,147,1025
2802908,Itabaiana,74158,67695,2400,13969,77107,66286,2519,11489
2803005,Itabaianinha,31918,29167,370,3605,31130,26717,370,3637
2803104,Itabi,4070,3803,55,997,3955,3496,56,678
2803203,Itaporanga d'Ajuda,26696,24579,330,2767,26725,23690,330,3108
2803302,Japaratuba,13606,12136,175,2025,13039,12083,175,1635
2803401,Japoatã,10075,9228,135,1080,9944,7523,154,647
2803500,Lagarto,82578,76608,2500,14130,82466,72594,2510,11133
2803609,Laranjeiras,23114,20838,490,4158,23298,19747,502,1938
2803708,Macambira,5735,4965,70,1351,5715,4994,70,970
2803807,Malhada dos Bois,2857,2801,40,499,2720,2209,43,278
2803906,Malhador,9830,9086,120,1776,9572,8078,119,1081
2804003,Maruim,13117,12117,165,1648,11829,10082,165,1340
2804102,Moita Bonita,9038,8664,125,1939,9338,8397,138,1858
2804201,Monte Alegre de Sergipe,11596,10853,135,1429,10936,9001,135,1110
2804300,Muribeca,6036,5953,75,809,6084,5568,75,737
2804409,Neópolis,14082,13148,175,1776,12786,10804,175,1643
2804458,Nossa Senhora Aparecida,7163,6649,95,1608,6997,6605,111,877
2804508,Nossa Senhora da Glória,28762,25995,1000,5058,28827,25342,968,3753
2804607,Nossa Senhora das Dores,20898,19321,245,3781,22038,18652,245,2985
2804706,Nossa Senhora de Lourdes,4971,4818,60,855,5292,4705,53,610
2804805,Nossa Senhora do Socorro,138649,127562,4100,14482,135887,116786,4175,11848
2804904,Pacatuba,10807,10129,130,1727,10331,9351,136,1313
2805000,Pedra Mole,2438,2259,40,565,2314,2155,42,457
2805109,Pedrinhas,7709,7110,90,782,6377,5433,91,437
2805208,Pinhão,5644,4967,65,975,4878,4484,73,865
2805307,Pirambu,7064,6288,80,1750,7076,6277,80,893
2805406,Poço Redondo,24993,22514,280,3408,23544,18877,280,2334
2805505,Poço Verde,19658,18727,210,2608,17684,16175,206,2445
2805604,Porto da Folha,21617,19436,265,4210,20926,19660,268,2622
2805703,Propriá,22800,21047,255,2881,22553,19567,258,2624
2805802,Riachão do Dantas,15376,14238,185,2014,14650,12749,183,1793
2805901,Riachuelo,7245,6445,100,1042,7058,5685,100,720
2806008,Ribeirópolis,14700,13670,200,2850,14119,12646,197,2106
2806107,Rosário do Catete,8310,7582,105,1100,7919,6950,111,823
2806206,Salgado,15603,14146,200,2389,15215,13224,200,1679
2806305,Santa Luzia do Itanhy,10320,9735,120,956,10285,8851,114,776
2806404,Santana do São Francisco,5613,5418,85,502,5285,4596,85,613
2806503,Santa Rosa de Lima,3334,3230,35,460,3112,2876,35,520
2806602,Santo Amaro das Brotas,8854,8389,125,1415,8670,8032,125,1272
2806701,São Cristóvão,68844,62882,2385,10386,69098,55031,2384,5331
2806800,São Domingos,8729,7987,110,1167,7945,7060,107,1208
2806909,São Francisco,3036,2790,40,424,2529,2341,40,343
2807006,São Miguel do Aleixo,3218,3068,40,638,3155,2596,54,359
2807105,Simão Dias,32202,30263,1050,6081,31872,26742,1078,3945
2807204,Siriri,6550,5796,75,1273,6200,5763,75,913
2807303,Telha,2493,2303,45,343,2457,2100,46,401
2807402,Tobias Barreto,39736,33578,1160,5908,39030,34279,1187,5035
2807501,Tomar do Geru,10403,9491,135,831,8909,7341,139,740
2807600,Umbaúba,19447,17731,240,1925,18128,15442,237,1461
