codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,800,266,0,0,659,213,0,0
2800209,Aquidabã,5678,2964,0,0,4156,2106,0,0
2800308,Aracaju,184369,93770,0,0,156480,53799,0,0
2800407,Arauá,2290,1082,0,0,1919,964,0,0
2800506,Areia Branca,4443,1701,0,0,3002,1367,0,0
2800605,Barra dos Coqueiros,6873,3605,0,0,5305,2653,0,0
2800670,Boquim,6639,3436,0,0,5212,2724,0,0
2800704,Brejo Grande,2536,628,0,0,2280,453,0,0
2801009,Campo do Brito,4470,2325,0,0,3358,2021,0,0
2801108,Canhoba,947,458,0,0,822,362,0,0
2801207,Canindé de São Francisco,5141,1975,0,0,4456,1887,0,0
2801306,Capela,7886,3563,0,0,6793,2071,0,0
2801405,Carira,5204,2812,0,0,4813,2540,0,0
2801504,Carmópolis,2791,1081,0,0,2407,697,0,0
2801603,Cedro de São João,1663,839,0,0,1392,749,0,0
2801702,Cristinápolis,3642,2037,0,0,2680,1389,0,0
2801900,Cumbe,1307,534,0,0,1003,457,0,0
2802007,Divina Pastora,1224,500,0,0,911,441,0,0
2802106,Estância,17315,8448,0,0,13878,5103,0,0
2802205,Feira Nova,1287,623,0,0,977,547,0,0
2802304,Frei Paulo,3589,1675,0,0,3245,1580,0,0
2802403,Gararu,2580,1368,0,0,1926,1101,0,0
2802502,General Maynard,807,391,0,0,732,330,0,0
2802601,Gracho Cardoso,1571,823,0,0,1480,792,0,0
2802700,Ilha das Flores,2173,792,0,0,1748,651,0,0
2802809,Indiaroba,3308,1452,0,0,2272,1100,0,0
2802908,Itabaiana,22257,9951,0,0,20394,7608,0,0
2803005,Itabaianinha,8581,3851,0,0,7715,3208,0,0
2803104,Itabi,1472,703,0,0,1163,665,0,0
2803203,Itaporanga d'Ajuda,6861,3716,0,0,6019,2957,0,0
2803302,Japaratuba,4793,2250,0,0,3655,1960,0,0
2803401,Japoatã,3596,1395,0,0,2633,1130,0,0
2803500,Lagarto,28158,12640,0,0,22269,9723,0,0
2803609,Laranjeiras,8346,2355,0,0,6899,1863,0,0
2803708,Macambira,1790,935,0,0,1491,783,0,0
2803807,Malhada dos Bois,786,547,0,0,745,287,0,0
2803906,Malhador,2970,1316,0,0,2270,1145,0,0
2804003,Maruim,3163,1561,0,0,2891,1270,0,0
2804102,Moita Bonita,3043,1825,0,0,2941,1634,0,0
2804201,Monte Alegre de Sergipe,2824,1578,0,0,1861,1361,0,0
2804300,Muribeca,1731,1021,0,0,1506,591,0,0
2804409,Neópolis,4664,2366,0,0,3108,1649,0,0
2804458,Nossa Senhora Aparecida,2314,1364,0,0,2061,1298,0,0
2804508,Nossa Senhora da Glória,8294,3881,0,0,6044,2841,0,0
2804607,Nossa Senhora das Dores,6249,3079,0,0,4924,2649,0,0
2804706,Nossa Senhora de Lourdes,1683,891,0,0,1332,628,0,0
2804805,Nossa Senhora do Socorro,35252,15885,0,0,27509,12682,0,0
2804904,Pacatuba,2924,1349,0,0,2579,1106,0,0
2805000,Pedra Mole,816,379,0,0,714,356,0,0
2805109,Pedrinhas,2079,1053,0,0,1564,834,0,0
2805208,Pinhão,1705,931,0,0,1189,866,0,0
2805307,Pirambu,2361,986,0,0,1512,843,0,0
2805406,Poço Redondo,6828,3126,0,0,5746,3240,0,0
2805505,Poço Verde,6385,3411,0,0,4974,2381,0,0
2805604,Porto da Folha,6806,3237,0,0,5419,3054,0,0
2805703,Propriá,7271,3343,0,0,6421,2430,0,0
2805802,Riachão do Dantas,4752,2313,0,0,4057,1955,0,0
2805901,Riachuelo,2261,1000,0,0,1737,855,0,0
2806008,Ribeirópolis,4788,2443,0,0,4306,2305,0,0
2806107,Rosário do Catete,2205,984,0,0,1780,921,0,0
2806206,Salgado,4702,2127,0,0,3790,2089,0,0
2806305,Santa Luzia do Itanhy,5000,1016,0,0,3855,682,0,0
2806503,Santa Rosa de Lima,1108,547,0,0,782,450,0,0
2806404,Santana do São Francisco,1336,612,0,0,1234,518,0,0
2806602,Santo Amaro das Brotas,2520,1654,0,0,2353,923,0,0
2806701,São Cristóvão,21547,7432,0,0,15097,6239,0,0
2806800,São Domingos,2615,1347,0,0,2297,1228,0,0
2806909,São Francisco,846,419,0,0,671,350,0,0
2807006,São Miguel do Aleixo,1071,599,0,0,863,443,0,0
2807105,Simão Dias,10303,5390,0,0,7660,3937,0,0
2807204,Siriri,2112,973,0,0,1663,916,0,0
2807303,Telha,747,369,0,0,665,367,0,0
2807402,Tobias Barreto,13543,6538,0,0,10716,5264,0,0
2807501,Tomar do Geru,2804,1336,0,0,1900,1001,0,0
2807600,Umbaúba,5356,2238,0,0,4372,1918,0,0
