codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,202,92,0,0,144,50,0,0
2800209,Aquidabã,1864,664,0,0,1364,367,0,0
2800308,Aracaju,67240,19280,0,0,49540,13338,0,0
2800407,Arauá,722,332,0,0,580,182,0,0
2800506,Areia Branca,1221,491,0,0,932,271,0,0
2800605,Barra dos Coqueiros,1915,565,0,0,1602,286,0,0
2800670,Boquim,2486,756,0,0,1999,374,0,0
2800704,Brejo Grande,418,148,0,0,317,93,0,0
2801009,Campo do Brito,1545,825,0,0,1295,501,0,0
2801108,Canhoba,318,118,0,0,212,65,0,0
2801207,Canindé de São Francisco,1365,695,0,0,1150,400,0,0
2801306,Capela,2413,803,0,0,1486,391,0,0
2801405,Carira,1762,862,0,0,968,293,0,0
2801504,Carmópolis,761,401,0,0,715,276,0,0
2801603,Cedro de São João,588,218,0,0,505,129,0,0
2801702,Cristinápolis,1247,627,0,0,780,417,0,0
2801900,Cumbe,404,154,0,0,353,158,0,0
2802007,Divina Pastora,364,184,0,0,310,119,0,0
2802106,Estância,5108,1498,0,0,4384,973,0,0
2802205,Feira Nova,403,203,0,0,278,106,0,0
2802304,Frei Paulo,1195,565,0,0,794,364,0,0
2802403,Gararu,823,403,0,0,550,176,0,0
2802502,General Maynard,263,133,0,0,187,98,0,0
2802601,Gracho Cardoso,563,303,0,0,324,101,0,0
2802700,Ilha das Flores,572,192,0,0,371,119,0,0
2802809,Indiaroba,952,362,0,0,736,208,0,0
2802908,Itabaiana,7617,3517,0,0,4758,2046,0,0
2803005,Itabaianinha,2751,741,0,0,1714,372,0,0
2803104,Itabi,493,253,0,0,289,93,0,0
2803203,Itaporanga d'Ajuda,2236,796,0,0,1673,515,0,0
2803302,Japaratuba,1380,690,0,0,924,364,0,0
2803401,Japoatã,955,345,0,0,610,197,0,0
2803500,Lagarto,10540,3025,0,0,8714,1861,0,0
2803609,Laranjeiras,1615,665,0,0,947,422,0,0
2803708,Macambira,635,335,0,0,400,178,0,0
2803807,Malhada dos Bois,287,147,0,0,224,84,0,0
2803906,Malhador,841,421,0,0,526,212,0,0
2804003,Maruim,981,561,0,0,664,349,0,0
2804102,Moita Bonita,1145,565,0,0,687,271,0,0
2804201,Monte Alegre de Sergipe,868,448,0,0,717,347,0,0
2804300,Muribeca,531,201,0,0,395,129,0,0
2804409,Neópolis,1546,586,0,0,813,301,0,0
2804458,Nossa Senhora Aparecida,810,380,0,0,501,201,0,0
2804508,Nossa Senhora da Glória,2581,1241,0,0,2012,518,0,0
2804607,Nossa Senhora das Dores,2089,1089,0,0,1325,926,0,0
2804706,Nossa Senhora de Lourdes,548,228,0,0,445,142,0,0
2804805,Nossa Senhora do Socorro,8826,3415,0,0,6004,1602,0,0
2804904,Pacatuba,889,309,0,0,692,158,0,0
2805000,Pedra Mole,249,149,0,0,174,113,0,0
2805109,Pedrinhas,633,213,0,0,299,113,0,0
2805208,Pinhão,581,281,0,0,351,140,0,0
2805307,Pirambu,590,360,0,0,455,248,0,0
2805406,Poço Redondo,2206,826,0,0,1138,442,0,0
2805505,Poço Verde,2261,731,0,0,1359,326,0,0
2805604,Porto da Folha,2227,1277,0,0,1781,937,0,0
2805703,Propriá,2359,729,0,0,1976,451,0,0
2805802,Riachão do Dantas,1663,623,0,0,1159,372,0,0
2805901,Riachuelo,705,325,0,0,517,243,0,0
2806008,Ribeirópolis,1763,933,0,0,1278,568,0,0
2806107,Rosário do Catete,694,404,0,0,446,242,0,0
2806206,Salgado,1517,757,0,0,1326,391,0,0
2806305,Santa Luzia do Itanhy,756,286,0,0,507,141,0,0
2806503,Santa Rosa de Lima,422,182,0,0,337,153,0,0
2806404,Santana do São Francisco,383,153,0,0,291,99,0,0
2806602,Santo Amaro das Brotas,823,443,0,0,499,209,0,0
2806701,São Cristóvão,5052,1512,0,0,3255,709,0,0
2806800,São Domingos,866,416,0,0,779,179,0,0
2806909,São Francisco,279,109,0,0,155,59,0,0
2807006,São Miguel do Aleixo,369,209,0,0,310,143,0,0
2807105,Simão Dias,3580,1050,0,0,3166,513,0,0
2807204,Siriri,653,323,0,0,536,254,0,0
2807303,Telha,259,129,0,0,233,79,0,0
2807402,Tobias Barreto,4448,1308,0,0,3967,715,0,0
2807501,Tomar do Geru,866,316,0,0,537,157,0,0
2807600,Umbaúba,1568,648,0,0,1222,413,0,0
