codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,642,232,0,0,539,213,0,0
280020,Aquidabã,4544,2314,0,0,3527,2047,0,0
280030,Aracaju,149225,66350,0,0,141802,48593,0,0
280040,Arauá,1812,941,0,0,1760,966,0,0
280050,Areia Branca,3071,1521,0,0,2584,1361,0,0
280060,Barra dos Coqueiros,5235,3375,0,0,4586,2583,0,0
280067,Boquim,5631,3106,0,0,4768,2656,0,0
280070,Brejo Grande,2168,548,0,0,2018,453,0,0
280100,Campo do Brito,3660,2204,0,0,3145,2013,0,0
280110,Canhoba,733,408,0,0,767,346,0,0
280120,Canindé de São Francisco,4095,1975,0,0,4161,1869,0,0
280130,Capela,6518,2473,0,0,6124,2068,0,0
280140,Carira,4292,2622,0,0,4311,2540,0,0
280150,Carmópolis,2091,1011,0,0,2035,684,0,0
280160,Cedro de São João,1313,717,0,0,1194,746,0,0
280170,Cristinápolis,2767,1587,0,0,2485,1379,0,0
280190,Cumbe,1099,474,0,0,931,456,0,0
280200,Divina Pastora,898,467,0,0,760,441,0,0
280210,Estância,13773,5878,0,0,12625,5083,0,0
280220,Feira Nova,1043,623,0,0,837,460,0,0
280230,Frei Paulo,2995,1675,0,0,2803,1582,0,0
280240,Gararu,2068,1253,0,0,1719,1101,0,0
280250,General Maynard,633,353,0,0,679,330,0,0
280260,Gracho Cardoso,1303,813,0,0,1297,771,0,0
280270,Ilha das Flores,1747,691,0,0,1602,642,0,0
280280,Indiaroba,2562,1312,0,0,1973,1049,0,0
280290,Itabaiana,17987,8301,0,0,17838,7556,0,0
280300,Itabaianinha,6741,3431,0,0,6693,3033,0,0
280310,Itabi,1208,703,0,0,1038,660,0,0
280320,Itaporanga d'Ajuda,5381,3116,0,0,5336,2690,0,0
280330,Japaratuba,3995,2229,0,0,3232,1898,0,0
280340,Japoatã,2930,1254,0,0,2497,1099,0,0
280350,Lagarto,23390,10990,0,0,20704,9404,0,0
280360,Laranjeiras,7260,2165,0,0,5959,1863,0,0
280370,Macambira,1500,924,0,0,1365,782,0,0
280380,Malhada dos Bois,622,367,0,0,599,287,0,0
280390,Malhador,2321,1241,0,0,2008,1145,0,0
280400,Maruim,2581,1481,0,0,2564,1257,0,0
280410,Moita Bonita,2585,1705,0,0,2761,1625,0,0
280420,Monte Alegre de Sergipe,2268,1434,0,0,1697,1324,0,0
280430,Muribeca,1361,671,0,0,1437,538,0,0
280440,Neópolis,3716,1905,0,0,2887,1572,0,0
280445,Nossa Senhora Aparecida,2000,1310,0,0,1882,1259,0,0
280450,Nossa Senhora da Glória,6396,3031,0,0,5433,2458,0,0
280460,Nossa Senhora das Dores,5069,3078,0,0,4430,2616,0,0
280470,Nossa Senhora de Lourdes,1332,718,0,0,1215,628,0,0
280480,Nossa Senhora do Socorro,27100,15845,0,0,22537,12347,0,0
280490,Pacatuba,2254,1179,0,0,2314,1096,0,0
280500,Pedra Mole,654,379,0,0,643,356,0,0
280510,Pedrinhas,1653,843,0,0,1390,804,0,0
280520,Pinhão,1421,891,0,0,1123,865,0,0
280530,Pirambu,1801,985,0,0,1783,840,0,0
280540,Poço Redondo,5576,3126,0,0,4944,3205,0,0
280550,Poço Verde,5381,2771,0,0,4590,2371,0,0
280560,Porto da Folha,5472,2947,0,0,5032,3059,0,0
280570,Propriá,5759,2503,0,0,5454,2416,0,0
280580,Riachão do Dantas,4018,2063,0,0,3915,1955,0,0
280590,Riachuelo,1825,914,0,0,1463,851,0,0
280600,Ribeirópolis,3998,2443,0,0,3965,2300,0,0
280610,Rosário do Catete,1709,954,0,0,1645,913,0,0
280620,Salgado,3672,2117,0,0,3379,2060,0,0
280630,Santa Luzia do Itanhy,4466,895,0,0,3725,689,0,0
280650,Santa Rosa de Lima,878,473,0,0,713,460,0,0
280640,Santana do São Francisco,992,552,0,0,1110,518,0,0
280660,Santo Amaro das Brotas,2148,1243,0,0,2110,815,0,0
280670,São Cristóvão,14697,6782,0,0,12585,5998,0,0
280680,São Domingos,2171,1306,0,0,2041,1228,0,0
280690,São Francisco,704,378,0,0,608,335,0,0
280700,São Miguel do Aleixo,839,529,0,0,704,432,0,0
280710,Simão Dias,8455,4490,0,0,6977,3933,0,0
280720,Siriri,1758,973,0,0,1527,905,0,0
280730,Telha,589,339,0,0,600,334,0,0
280740,Tobias Barreto,10363,5837,0,0,9562,5248,0,0
280750,Tomar do Geru,2206,1136,0,0,1659,1001,0,0
280760,Umbaúba,4098,2028,0,0,3634,1893,0,0
