codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,532,212,0,0,460,189,0,0
280020,Aquidabã,3354,2004,0,0,2959,1482,0,0
280030,Aracaju,110715,55200,0,0,108319,35179,0,0
280040,Arauá,1322,811,0,0,1326,736,0,0
280050,Areia Branca,2251,1371,0,0,1984,1192,0,0
280060,Barra dos Coqueiros,3775,2195,0,0,3354,1592,0,0
280067,Boquim,4166,2746,0,0,3773,2112,0,0
280070,Brejo Grande,1848,458,0,0,1475,331,0,0
280100,Campo do Brito,2754,1954,0,0,2630,1555,0,0
280110,Canhoba,548,348,0,0,455,266,0,0
280120,Canindé de São Francisco,3035,1735,0,0,2711,1587,0,0
280130,Capela,5043,2093,0,0,4378,1617,0,0
280140,Carira,3172,2292,0,0,2599,1695,0,0
280150,Carmópolis,1481,861,0,0,1383,546,0,0
280160,Cedro de São João,987,637,0,0,921,567,0,0
280170,Cristinápolis,2017,1367,0,0,1765,1017,0,0
280190,Cumbe,904,424,0,0,759,404,0,0
280200,Divina Pastora,667,407,0,0,579,386,0,0
280210,Estância,10398,5298,0,0,9593,3330,0,0
280220,Feira Nova,773,533,0,0,592,325,0,0
280230,Frei Paulo,2275,1505,0,0,2219,1387,0,0
280240,Gararu,1463,1063,0,0,1385,822,0,0
280250,General Maynard,483,303,0,0,453,279,0,0
280260,Gracho Cardoso,1013,703,0,0,887,623,0,0
280270,Ilha das Flores,1381,611,0,0,1186,518,0,0
280280,Indiaroba,1842,1082,0,0,1466,748,0,0
280290,Itabaiana,13367,8117,0,0,12892,6472,0,0
280300,Itabaianinha,4821,3031,0,0,4288,2361,0,0
280310,Itabi,912,633,0,0,793,537,0,0
280320,Itaporanga d'Ajuda,3921,2476,0,0,3589,2038,0,0
280330,Japaratuba,3039,1749,0,0,2314,1232,0,0
280340,Japoatã,2314,1064,0,0,2137,808,0,0
280350,Lagarto,18290,10890,0,0,16433,7469,0,0
280360,Laranjeiras,5995,1855,0,0,4674,1387,0,0
280370,Macambira,1124,824,0,0,1020,672,0,0
280380,Malhada dos Bois,467,317,0,0,460,246,0,0
280390,Malhador,1661,1101,0,0,1364,956,0,0
280400,Maruim,1861,1251,0,0,1751,918,0,0
280410,Moita Bonita,1985,1445,0,0,1764,1225,0,0
280420,Monte Alegre de Sergipe,1598,1124,0,0,1547,977,0,0
280430,Muribeca,991,601,0,0,961,439,0,0
280440,Neópolis,2655,1705,0,0,2243,1244,0,0
280445,Nossa Senhora Aparecida,1550,1170,0,0,1451,1115,0,0
280450,Nossa Senhora da Glória,4621,2671,0,0,4171,2241,0,0
280460,Nossa Senhora das Dores,3778,2648,0,0,3421,2089,0,0
280470,Nossa Senhora de Lourdes,987,628,0,0,892,515,0,0
280480,Nossa Senhora do Socorro,18215,11215,0,0,15349,9346,0,0
280490,Pacatuba,1659,999,0,0,1523,882,0,0
280500,Pedra Mole,479,329,0,0,422,309,0,0
280510,Pedrinhas,1173,713,0,0,1049,490,0,0
280520,Pinhão,1060,761,0,0,995,695,0,0
280530,Pirambu,1415,845,0,0,1303,694,0,0
280540,Poço Redondo,4146,2736,0,0,3621,1845,0,0
280550,Poço Verde,4061,2511,0,0,3796,1974,0,0
280560,Porto da Folha,4176,2547,0,0,4109,2504,0,0
280570,Propriá,4199,2123,0,0,4090,1789,0,0
280580,Riachão do Dantas,3093,1793,0,0,2738,1582,0,0
280590,Riachuelo,1415,784,0,0,1267,665,0,0
280600,Ribeirópolis,3023,2183,0,0,2934,1911,0,0
280610,Rosário do Catete,1244,874,0,0,1163,710,0,0
280620,Salgado,2577,1927,0,0,2531,1749,0,0
280630,Santa Luzia do Itanhy,4216,855,0,0,2957,517,0,0
280650,Santa Rosa de Lima,612,403,0,0,580,379,0,0
280640,Santana do São Francisco,782,472,0,0,826,405,0,0
280660,Santo Amaro das Brotas,1513,1063,0,0,1471,692,0,0
280670,São Cristóvão,10352,6052,0,0,8678,4355,0,0
280680,São Domingos,1606,1146,0,0,1586,1007,0,0
280690,São Francisco,518,328,0,0,467,239,0,0
280700,São Miguel do Aleixo,629,459,0,0,560,373,0,0
280710,Simão Dias,6340,3830,0,0,5637,2959,0,0
280720,Siriri,1363,893,0,0,1173,684,0,0
280730,Telha,439,289,0,0,416,246,0,0
280740,Tobias Barreto,7777,4857,0,0,7357,4053,0,0
280750,Tomar do Geru,1556,966,0,0,1355,670,0,0
280760,Umbaúba,2948,1818,0,0,2757,1629,0,0
