codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,202,92,0,0,188,50,0,0
280020,Aquidabã,1864,664,0,0,1453,368,0,0
280030,Aracaju,67240,19280,0,0,52315,13399,0,0
280040,Arauá,722,332,0,0,580,182,0,0
280050,Areia Branca,1221,491,0,0,1015,272,0,0
280060,Barra dos Coqueiros,1915,565,0,0,1654,286,0,0
280067,Boquim,2486,756,0,0,2215,374,0,0
280070,Brejo Grande,418,148,0,0,342,93,0,0
280100,Campo do Brito,1545,825,0,0,1316,512,0,0
280110,Canhoba,318,118,0,0,212,65,0,0
280120,Canindé de São Francisco,1365,695,0,0,1311,475,0,0
280130,Capela,2413,803,0,0,2004,393,0,0
280140,Carira,1762,862,0,0,1128,328,0,0
280150,Carmópolis,761,401,0,0,708,289,0,0
280160,Cedro de São João,588,218,0,0,505,129,0,0
280170,Cristinápolis,1247,627,0,0,780,417,0,0
280190,Cumbe,404,154,0,0,355,89,0,0
280200,Divina Pastora,364,184,0,0,338,130,0,0
280210,Estância,5108,1498,0,0,4752,978,0,0
280220,Feira Nova,403,203,0,0,361,116,0,0
280230,Frei Paulo,1195,565,0,0,1001,442,0,0
280240,Gararu,823,403,0,0,692,179,0,0
280250,General Maynard,263,133,0,0,248,112,0,0
280260,Gracho Cardoso,563,303,0,0,411,168,0,0
280270,Ilha das Flores,572,192,0,0,371,119,0,0
280280,Indiaroba,952,362,0,0,804,212,0,0
280290,Itabaiana,7617,3517,0,0,5167,2169,0,0
280300,Itabaianinha,2751,741,0,0,1979,372,0,0
280310,Itabi,493,253,0,0,289,93,0,0
280320,Itaporanga d'Ajuda,2236,796,0,0,1808,518,0,0
280330,Japaratuba,1380,690,0,0,1074,371,0,0
280340,Japoatã,955,345,0,0,610,197,0,0
280350,Lagarto,10540,3025,0,0,8939,1863,0,0
280360,Laranjeiras,1615,665,0,0,1256,423,0,0
280370,Macambira,635,335,0,0,570,205,0,0
280380,Malhada dos Bois,287,147,0,0,224,84,0,0
280390,Malhador,841,421,0,0,691,278,0,0
280400,Maruim,981,561,0,0,955,356,0,0
280410,Moita Bonita,1145,565,0,0,687,271,0,0
280420,Monte Alegre de Sergipe,868,448,0,0,753,340,0,0
280430,Muribeca,531,201,0,0,488,129,0,0
280440,Neópolis,1546,586,0,0,794,301,0,0
280445,Nossa Senhora Aparecida,810,380,0,0,667,201,0,0
280450,Nossa Senhora da Glória,2581,1241,0,0,2407,597,0,0
280460,Nossa Senhora das Dores,2089,1089,0,0,1325,926,0,0
280470,Nossa Senhora de Lourdes,548,228,0,0,445,142,0,0
280480,Nossa Senhora do Socorro,8826,3415,0,0,6610,1918,0,0
280490,Pacatuba,889,309,0,0,692,158,0,0
280500,Pedra Mole,249,149,0,0,235,113,0,0
280510,Pedrinhas,633,213,0,0,411,115,0,0
280520,Pinhão,581,281,0,0,351,140,0,0
280530,Pirambu,590,360,0,0,483,249,0,0
280540,Poço Redondo,2206,826,0,0,1280,510,0,0
280550,Poço Verde,2261,731,0,0,1480,338,0,0
280560,Porto da Folha,2227,1277,0,0,1781,937,0,0
280570,Propriá,2359,729,0,0,2088,490,0,0
280580,Riachão do Dantas,1663,623,0,0,1159,372,0,0
280590,Riachuelo,705,325,0,0,558,246,0,0
280600,Ribeirópolis,1763,933,0,0,1476,620,0,0
280610,Rosário do Catete,694,404,0,0,626,259,0,0
280620,Salgado,1517,757,0,0,1475,401,0,0
280630,Santa Luzia do Itanhy,756,286,0,0,643,142,0,0
280650,Santa Rosa de Lima,422,182,0,0,393,153,0,0
280640,Santana do São Francisco,383,153,0,0,291,99,0,0
280660,Santo Amaro das Brotas,823,443,0,0,550,231,0,0
280670,São Cristóvão,5052,1512,0,0,3398,712,0,0
280680,São Domingos,866,416,0,0,779,179,0,0
280690,São Francisco,279,109,0,0,201,67,0,0
280700,São Miguel do Aleixo,369,209,0,0,310,143,0,0
280710,Simão Dias,3580,1050,0,0,3390,516,0,0
280720,Siriri,653,323,0,0,553,257,0,0
280730,Telha,259,129,0,0,237,85,0,0
280740,Tobias Barreto,4448,1308,0,0,4085,777,0,0
280750,Tomar do Geru,866,316,0,0,564,158,0,0
280760,Umbaúba,1568,648,0,0,1296,413,0,0
