codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1000,306,0,0,926,249,0,0
2800209,Aquidabã,7128,2964,0,0,6768,2405,0,0
2800308,Aracaju,245239,93970,0,0,248464,66757,0,0
2800407,Arauá,2835,1081,0,0,2675,1077,0,0
2800506,Areia Branca,5592,1701,0,0,5274,1529,0,0
2800605,Barra dos Coqueiros,8928,3605,0,0,8502,2900,0,0
2800670,Boquim,8218,3436,0,0,7909,3061,0,0
2800704,Brejo Grande,2945,628,0,0,2486,531,0,0
2801009,Campo do Brito,5562,2325,0,0,5183,2040,0,0
2801108,Canhoba,1208,458,0,0,1099,403,0,0
2801207,Canindé de São Francisco,6431,1975,0,0,6477,1896,0,0
2801306,Capela,10406,3563,0,0,9454,2494,0,0
2801405,Carira,6546,2812,0,0,6782,2702,0,0
2801504,Carmópolis,3454,1081,0,0,3322,739,0,0
2801603,Cedro de São João,2065,839,0,0,2049,836,0,0
2801702,Cristinápolis,4458,2037,0,0,4124,1733,0,0
2801900,Cumbe,1539,534,0,0,1507,518,0,0
2802007,Divina Pastora,1466,500,0,0,1385,486,0,0
2802106,Estância,22485,8448,0,0,19984,5680,0,0
2802205,Feira Nova,1664,623,0,0,1500,581,0,0
2802304,Frei Paulo,4638,1675,0,0,4728,1582,0,0
2802403,Gararu,3322,1368,0,0,2725,1206,0,0
2802502,General Maynard,987,392,0,0,997,376,0,0
2802601,Gracho Cardoso,1963,823,0,0,1978,793,0,0
2802700,Ilha das Flores,2637,791,0,0,2308,756,0,0
2802809,Indiaroba,4178,1452,0,0,3797,1243,0,0
2802908,Itabaiana,29352,9951,0,0,29433,7641,0,0
2803005,Itabaianinha,11150,3851,0,0,10872,3748,0,0
2803104,Itabi,1854,703,0,0,1756,681,0,0
2803203,Itaporanga d'Ajuda,8487,3716,0,0,8053,3218,0,0
2803302,Japaratuba,5842,2249,0,0,5240,1927,0,0
2803401,Japoatã,4338,1394,0,0,3502,1219,0,0
2803500,Lagarto,36898,13240,0,0,34419,11185,0,0
2803609,Laranjeiras,9875,2515,0,0,9453,2296,0,0
2803708,Macambira,2236,935,0,0,2318,916,0,0
2803807,Malhada dos Bois,1008,547,0,0,1041,380,0,0
2803906,Malhador,3757,1316,0,0,3597,1157,0,0
2804003,Maruim,3998,1561,0,0,3882,1285,0,0
2804102,Moita Bonita,4052,1945,0,0,4184,1642,0,0
2804201,Monte Alegre de Sergipe,3573,1578,0,0,3639,1337,0,0
2804300,Muribeca,2165,1021,0,0,2138,840,0,0
2804409,Neópolis,5805,2365,0,0,4944,1906,0,0
2804458,Nossa Senhora Aparecida,3020,1364,0,0,3099,1329,0,0
2804508,Nossa Senhora da Glória,11214,3881,0,0,9525,2993,0,0
2804607,Nossa Senhora das Dores,7989,3078,0,0,7680,2698,0,0
2804706,Nossa Senhora de Lourdes,2116,891,0,0,2114,758,0,0
2804805,Nossa Senhora do Socorro,45512,15885,0,0,44525,12876,0,0
2804904,Pacatuba,3696,1349,0,0,3709,1270,0,0
2805000,Pedra Mole,1028,379,0,0,971,351,0,0
2805109,Pedrinhas,2572,1053,0,0,2534,973,0,0
2805208,Pinhão,2124,931,0,0,2126,883,0,0
2805307,Pirambu,2851,985,0,0,2947,845,0,0
2805406,Poço Redondo,8451,3126,0,0,8335,3301,0,0
2805505,Poço Verde,8005,3541,0,0,7627,3154,0,0
2805604,Porto da Folha,8409,3237,0,0,8107,3103,0,0
2805703,Propriá,9931,3343,0,0,9812,2783,0,0
2805802,Riachão do Dantas,5737,2313,0,0,5681,2139,0,0
2805901,Riachuelo,2937,1000,0,0,2530,948,0,0
2806008,Ribeirópolis,6024,2443,0,0,6255,2316,0,0
2806107,Rosário do Catete,2874,984,0,0,2668,891,0,0
2806206,Salgado,6078,2277,0,0,5891,2100,0,0
2806305,Santa Luzia do Itanhy,5729,1015,0,0,4908,778,0,0
2806503,Santa Rosa de Lima,1245,547,0,0,1226,515,0,0
2806404,Santana do São Francisco,1776,612,0,0,1712,580,0,0
2806602,Santo Amaro das Brotas,3153,1653,0,0,3059,1421,0,0
2806701,São Cristóvão,30552,7432,0,0,29149,6918,0,0
2806800,São Domingos,3384,1347,0,0,3278,1274,0,0
2806909,São Francisco,1053,418,0,0,941,406,0,0
2807006,São Miguel do Aleixo,1335,599,0,0,1290,513,0,0
2807105,Simão Dias,13103,5390,0,0,12962,4689,0,0
2807204,Siriri,2568,973,0,0,2581,915,0,0
2807303,Telha,942,369,0,0,929,367,0,0
2807402,Tobias Barreto,17509,6537,0,0,17060,5983,0,0
2807501,Tomar do Geru,3529,1336,0,0,3391,1161,0,0
2807600,Umbaúba,7116,2238,0,0,6813,2116,0,0
