codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,102,52,0,0,72,42,0,0
2800209,Aquidabã,732,372,0,0,391,247,0,0
2800308,Aracaju,32690,13230,0,0,23672,11005,0,0
2800407,Arauá,302,172,0,0,282,105,0,0
2800506,Areia Branca,518,308,0,0,398,226,0,0
2800605,Barra dos Coqueiros,785,295,0,0,637,211,0,0
2800670,Boquim,1016,366,0,0,770,242,0,0
2800704,Brejo Grande,178,78,0,0,101,53,0,0
2801009,Campo do Brito,609,309,0,0,547,256,0,0
2801108,Canhoba,128,68,0,0,86,38,0,0
2801207,Canindé de São Francisco,505,275,0,0,491,219,0,0
2801306,Capela,1003,343,0,0,842,221,0,0
2801405,Carira,612,292,0,0,357,172,0,0
2801504,Carmópolis,351,261,0,0,351,175,0,0
2801603,Cedro de São João,228,128,0,0,213,98,0,0
2801702,Cristinápolis,627,417,0,0,312,163,0,0
2801900,Cumbe,153,83,0,0,110,64,0,0
2802007,Divina Pastora,168,108,0,0,167,101,0,0
2802106,Estância,2168,778,0,0,1625,702,0,0
2802205,Feira Nova,143,73,0,0,111,58,0,0
2802304,Frei Paulo,415,205,0,0,392,196,0,0
2802403,Gararu,283,123,0,0,125,79,0,0
2802502,General Maynard,123,83,0,0,130,77,0,0
2802601,Gracho Cardoso,223,103,0,0,163,57,0,0
2802700,Ilha das Flores,222,112,0,0,151,88,0,0
2802809,Indiaroba,372,212,0,0,324,134,0,0
2802908,Itabaiana,3307,1337,0,0,3302,1025,0,0
2803005,Itabaianinha,1049,389,0,0,792,315,0,0
2803104,Itabi,183,83,0,0,98,46,0,0
2803203,Itaporanga d'Ajuda,824,474,0,0,683,358,0,0
2803302,Japaratuba,530,310,0,0,331,207,0,0
2803401,Japoatã,355,195,0,0,202,124,0,0
2803500,Lagarto,4925,1915,0,0,4024,1623,0,0
2803609,Laranjeiras,645,425,0,0,535,256,0,0
2803708,Macambira,245,95,0,0,218,85,0,0
2803807,Malhada dos Bois,137,87,0,0,111,50,0,0
2803906,Malhador,301,141,0,0,235,114,0,0
2804003,Maruim,421,251,0,0,332,180,0,0
2804102,Moita Bonita,405,175,0,0,253,110,0,0
2804201,Monte Alegre de Sergipe,325,165,0,0,315,150,0,0
2804300,Muribeca,211,121,0,0,163,71,0,0
2804409,Neópolis,636,366,0,0,479,191,0,0
2804458,Nossa Senhora Aparecida,270,150,0,0,203,114,0,0
2804508,Nossa Senhora da Glória,988,358,0,0,583,250,0,0
2804607,Nossa Senhora das Dores,809,449,0,0,706,350,0,0
2804706,Nossa Senhora de Lourdes,228,138,0,0,143,79,0,0
2804805,Nossa Senhora do Socorro,3156,1354,0,0,2729,1080,0,0
2804904,Pacatuba,336,166,0,0,286,130,0,0
2805000,Pedra Mole,109,49,0,0,109,37,0,0
2805109,Pedrinhas,223,113,0,0,174,70,0,0
2805208,Pinhão,191,91,0,0,118,74,0,0
2805307,Pirambu,259,149,0,0,261,153,0,0
2805406,Poço Redondo,766,306,0,0,543,225,0,0
2805505,Poço Verde,738,338,0,0,526,224,0,0
2805604,Porto da Folha,994,634,0,0,944,529,0,0
2805703,Propriá,1059,649,0,0,756,313,0,0
2805802,Riachão do Dantas,641,391,0,0,588,319,0,0
2805901,Riachuelo,315,225,0,0,311,209,0,0
2806008,Ribeirópolis,702,382,0,0,600,287,0,0
2806107,Rosário do Catete,334,244,0,0,271,182,0,0
2806206,Salgado,547,317,0,0,286,160,0,0
2806305,Santa Luzia do Itanhy,286,166,0,0,189,92,0,0
2806404,Santana do São Francisco,162,92,0,0,148,89,0,0
2806503,Santa Rosa de Lima,181,91,0,0,164,78,0,0
2806602,Santo Amaro das Brotas,343,173,0,0,291,122,0,0
2806701,São Cristóvão,2022,762,0,0,1515,539,0,0
2806800,São Domingos,286,136,0,0,177,93,0,0
2806909,São Francisco,119,59,0,0,72,47,0,0
2807006,São Miguel do Aleixo,146,86,0,0,99,79,0,0
2807105,Simão Dias,1450,500,0,0,1158,334,0,0
2807204,Siriri,243,133,0,0,251,128,0,0
2807303,Telha,119,79,0,0,101,60,0,0
2807402,Tobias Barreto,1748,618,0,0,1464,640,0,0
2807501,Tomar do Geru,296,146,0,0,185,105,0,0
2807600,Umbaúba,668,458,0,0,426,150,0,0
