codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1787,1603,30,148,1690,1502,30,85
280020,Aquidabã,16501,15463,210,1266,15234,9215,212,595
280030,Aracaju,520107,487448,12715,51227,501688,372091,12589,24309
280040,Arauá,7366,6663,100,612,7600,5321,102,335
280050,Areia Branca,13484,12284,185,936,13658,9869,198,571
280060,Barra dos Coqueiros,21875,20817,845,1710,23203,14100,967,715
280067,Boquim,20456,18749,255,1963,18502,11558,252,666
280070,Brejo Grande,5776,5198,75,332,5541,3469,75,96
280100,Campo do Brito,13735,12610,175,1564,13250,8165,175,721
280110,Canhoba,2998,2719,40,259,2705,1842,40,44
280120,Canindé de São Francisco,20783,18741,275,1225,20186,10196,275,369
280130,Capela,25721,23645,315,1838,22282,12628,357,654
280140,Carira,15981,14739,195,1533,15771,10401,194,1004
280150,Carmópolis,11390,10321,155,559,10211,5083,155,294
280160,Cedro de São João,4366,3907,60,440,4164,2882,60,233
280170,Cristinápolis,12873,12007,165,1038,11688,5623,165,231
280190,Cumbe,3125,2806,45,299,3069,2301,45,176
280200,Divina Pastora,3620,3228,50,305,3390,2345,50,147
280210,Estância,50899,45707,2500,4055,46725,27744,2510,1443
280220,Feira Nova,4174,3760,55,360,3871,2674,57,60
280230,Frei Paulo,11078,9961,150,994,11423,8203,150,659
280240,Gararu,8532,7817,120,730,8409,5455,115,260
280250,General Maynard,2400,2209,35,205,2314,1735,35,204
280260,Gracho Cardoso,4407,3981,65,504,4646,3058,71,158
280270,Ilha das Flores,6013,5373,80,446,5616,3813,80,309
280280,Indiaroba,12076,10939,145,745,11824,6765,147,366
280290,Itabaiana,69526,62169,2400,6700,70580,49420,2519,3745
280300,Itabaianinha,30412,27259,370,2281,29427,18070,370,796
280310,Itabi,3883,3509,55,407,3710,2565,56,107
280320,Itaporanga d'Ajuda,25004,23445,330,1723,24828,14428,330,1113
280330,Japaratuba,13330,12136,175,1115,12712,7663,175,426
280340,Japoatã,9559,8360,135,633,9389,5518,154,202
280350,Lagarto,79212,71320,2500,8452,79128,56550,2510,3322
280360,Laranjeiras,21517,19955,490,1352,22609,16197,502,496
280370,Macambira,5294,4629,70,630,5383,4115,70,429
280380,Malhada dos Bois,2677,2587,40,239,2505,1217,43,0
280390,Malhador,9440,8666,120,722,8764,5262,119,374
280400,Maruim,12217,11251,165,890,11379,7114,165,494
280410,Moita Bonita,8725,8106,125,982,8917,6872,138,513
280420,Monte Alegre de Sergipe,10810,9959,135,730,10297,5587,135,256
280430,Muribeca,5700,5329,75,388,5947,4006,75,253
280440,Neópolis,13481,12506,175,1092,12175,6694,175,619
280445,Nossa Senhora Aparecida,6803,6241,95,696,6789,4825,111,238
280450,Nossa Senhora da Glória,26936,24309,1000,2473,25932,19484,968,955
280460,Nossa Senhora das Dores,20016,18313,245,1956,20667,11975,245,954
280470,Nossa Senhora de Lourdes,4773,4402,60,403,5040,3190,53,162
280480,Nossa Senhora do Socorro,132049,120956,4100,7294,130614,73458,4175,5384
280490,Pacatuba,10087,9051,130,632,10100,7153,136,391
280500,Pedra Mole,2306,2127,40,232,2246,1831,42,117
280510,Pedrinhas,7253,6672,90,471,6229,4225,91,123
280520,Pinhão,5065,4637,65,451,4744,3364,73,236
280530,Pirambu,6578,5778,80,713,6561,4157,80,305
280540,Poço Redondo,23121,20894,280,1814,22151,12287,280,915
280550,Poço Verde,18637,17161,210,1537,17134,11495,206,608
280560,Porto da Folha,20237,18564,265,1692,19525,12505,268,940
280570,Propriá,21828,20063,255,1843,21632,15095,258,985
280580,Riachão do Dantas,14746,13290,185,1284,13904,9416,183,336
280590,Riachuelo,7070,6445,100,544,6695,4370,100,258
280600,Ribeirópolis,14148,12734,200,1448,13528,8819,197,899
280610,Rosário do Catete,7949,7174,105,609,7624,5537,111,370
280620,Salgado,14732,13474,200,1341,14830,9271,200,366
280630,Santa Luzia do Itanhy,9810,9213,120,568,9690,6547,114,170
280640,Santana do São Francisco,5337,3300,85,307,5019,3512,85,171
280650,Santa Rosa de Lima,2931,4077,35,275,3001,2143,35,172
280660,Santo Amaro das Brotas,8668,8384,125,727,8396,5458,125,303
280670,São Cristóvão,65706,60134,2385,3578,59764,22535,2384,0
280680,São Domingos,8387,7502,110,707,7280,5207,107,531
280690,São Francisco,2856,2562,40,200,2493,1675,40,163
280700,São Miguel do Aleixo,3043,2822,40,371,2958,2212,54,138
280710,Simão Dias,30948,28751,1050,2775,30065,18585,1078,800
280720,Siriri,6094,5490,75,540,5823,4184,75,364
280730,Telha,2391,2165,45,221,2321,1528,46,97
280740,Tobias Barreto,38050,33182,1160,3386,37577,24846,1187,1621
280750,Tomar do Geru,10211,9335,135,642,8447,5240,139,138
280760,Umbaúba,18535,16903,240,1210,17240,9717,237,516
