codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,452,172,0,0,298,92,0,0
280020,Aquidabã,2764,1514,0,0,2534,855,0,0
280030,Aracaju,90860,53660,0,0,96813,24618,0,0
280040,Arauá,1002,641,0,0,1029,302,0,0
280050,Areia Branca,1701,1041,0,0,1536,632,0,0
280060,Barra dos Coqueiros,2915,1685,0,0,2776,758,0,0
280067,Boquim,3356,2156,0,0,3049,948,0,0
280070,Brejo Grande,1648,338,0,0,1002,229,0,0
280100,Campo do Brito,2124,1544,0,0,2035,1032,0,0
280110,Canhoba,438,268,0,0,411,120,0,0
280120,Canindé de São Francisco,2425,1365,0,0,2203,946,0,0
280130,Capela,4093,2023,0,0,3791,801,0,0
280140,Carira,2522,1762,0,0,2078,880,0,0
280150,Carmópolis,1041,661,0,0,1010,467,0,0
280160,Cedro de São João,807,497,0,0,804,299,0,0
280170,Cristinápolis,1637,1117,0,0,1532,544,0,0
280190,Cumbe,774,344,0,0,669,189,0,0
280200,Divina Pastora,487,327,0,0,491,234,0,0
280210,Estância,8122,4488,0,0,7788,2028,0,0
280220,Feira Nova,603,403,0,0,563,229,0,0
280230,Frei Paulo,1825,1195,0,0,1808,979,0,0
280240,Gararu,1183,823,0,0,1115,433,0,0
280250,General Maynard,363,233,0,0,374,155,0,0
280260,Gracho Cardoso,793,553,0,0,718,325,0,0
280270,Ilha das Flores,1161,471,0,0,1000,225,0,0
280280,Indiaroba,1502,812,0,0,1345,383,0,0
280290,Itabaiana,10407,7617,0,0,10021,3743,0,0
280300,Itabaianinha,3651,2331,0,0,3562,985,0,0
280310,Itabi,702,493,0,0,624,304,0,0
280320,Itaporanga d'Ajuda,3026,1936,0,0,2765,874,0,0
280330,Japaratuba,2479,1359,0,0,1902,690,0,0
280340,Japoatã,1994,814,0,0,1751,318,0,0
280350,Lagarto,14670,8890,0,0,13047,3214,0,0
280360,Laranjeiras,5295,1445,0,0,4023,651,0,0
280370,Macambira,904,634,0,0,947,340,0,0
280380,Malhada dos Bois,377,257,0,0,291,141,0,0
280390,Malhador,1231,831,0,0,1183,506,0,0
280400,Maruim,1371,981,0,0,1408,596,0,0
280410,Moita Bonita,1585,1145,0,0,1399,554,0,0
280420,Monte Alegre de Sergipe,1248,864,0,0,1223,571,0,0
280430,Muribeca,751,451,0,0,819,256,0,0
280440,Neópolis,2115,1315,0,0,1795,367,0,0
280445,Nossa Senhora Aparecida,1270,810,0,0,1280,459,0,0
280450,Nossa Senhora da Glória,3591,2581,0,0,3518,1444,0,0
280460,Nossa Senhora das Dores,2898,2088,0,0,2554,1161,0,0
280470,Nossa Senhora de Lourdes,768,478,0,0,691,290,0,0
280480,Nossa Senhora do Socorro,12945,8785,0,0,13117,4550,0,0
280490,Pacatuba,1259,739,0,0,1210,497,0,0
280500,Pedra Mole,369,249,0,0,366,179,0,0
280510,Pedrinhas,893,533,0,0,903,238,0,0
280520,Pinhão,841,581,0,0,790,364,0,0
280530,Pirambu,1145,685,0,0,1097,360,0,0
280540,Poço Redondo,3376,2206,0,0,3236,1039,0,0
280550,Poço Verde,3291,1891,0,0,3185,1002,0,0
280560,Porto da Folha,3346,2227,0,0,3397,1496,0,0
280570,Propriá,3159,2019,0,0,3105,935,0,0
280580,Riachão do Dantas,2533,1413,0,0,2355,744,0,0
280590,Riachuelo,1155,634,0,0,1066,330,0,0
280600,Ribeirópolis,2383,1763,0,0,2226,1058,0,0
280610,Rosário do Catete,924,694,0,0,855,433,0,0
280620,Salgado,2117,1517,0,0,1975,913,0,0
280630,Santa Luzia do Itanhy,3875,655,0,0,2006,276,0,0
280650,Santa Rosa de Lima,592,352,0,0,621,258,0,0
280640,Santana do São Francisco,512,323,0,0,498,171,0,0
280660,Santo Amaro das Brotas,1173,823,0,0,1378,380,0,0
280670,São Cristóvão,7462,4402,0,0,6681,1435,0,0
280680,São Domingos,1276,866,0,0,1294,646,0,0
280690,São Francisco,408,238,0,0,311,112,0,0
280700,São Miguel do Aleixo,499,369,0,0,493,219,0,0
280710,Simão Dias,5050,2980,0,0,4531,1002,0,0
280720,Siriri,1053,653,0,0,942,437,0,0
280730,Telha,359,229,0,0,337,174,0,0
280740,Tobias Barreto,6037,3747,0,0,5849,2357,0,0
280750,Tomar do Geru,1216,726,0,0,1174,303,0,0
280760,Umbaúba,2218,1408,0,0,2057,422,0,0
